user,time,error,qType,ans,correct,confidence,age,sex,degree,monitor,computer,expert,expertProgressive,isBiased,weight0,weight1,weight2,weight3,weight4,weightPenalty,weight0high,weight0normal,weight0off,weight1high,weight1normal,weight1off,weight2high,weight2normal,weight2off,weight3high,weight3normal,weight3off,weight4high,weight4normal,weight4off,condition,interact,priorMatch
jtw9hz5s,13447,0,3,yes,yes,3,40-49,Female,High School,15,21-30,low-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9hz5s,20250,0,4,no,no,3,40-49,Female,High School,15,21-30,low-intermediate,novice,FALSE,100,100,20,20,20,4.380952381,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtw9hz5s,24487,0,5,no,no,3,40-49,Female,High School,15,21-30,low-intermediate,novice,FALSE,0,0,0,100,100,22.8,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtw9j6tg,5819,0,0,no,no,3,25-39,Male,High School,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9j6tg,3718,0,1,no,no,4,25-39,Male,High School,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9j6tg,4788,0,2,yes,yes,4,25-39,Male,High School,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9j6tg,6624,0,3,yes,yes,4,25-39,Male,High School,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9j6tg,4734,0,4,no,no,3,25-39,Male,High School,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9j6tg,4196,0,5,no,no,3,25-39,Male,High School,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9jcf1,13136,0,0,no,no,3,50-59,Female,High School,15,21-30,intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9jcf1,15118,0,1,no,no,3,50-59,Female,High School,15,21-30,intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9jcf1,11596,0,2,yes,yes,4,50-59,Female,High School,15,21-30,intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9jcf1,9563,0,3,yes,yes,3,50-59,Female,High School,15,21-30,intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9jcf1,7794,0,4,no,no,4,50-59,Female,High School,15,21-30,intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9jcf1,12912,0,5,no,no,3,50-59,Female,High School,15,21-30,intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9q7ts,7832,0,0,no,no,4,18-24,Male,Bachelors,23 or larger,31-40,high-intermediate,expert,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtw9q7ts,3976,0,1,no,no,4,18-24,Male,Bachelors,23 or larger,31-40,high-intermediate,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9q7ts,3256,0,2,yes,yes,4,18-24,Male,Bachelors,23 or larger,31-40,high-intermediate,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9q7ts,3312,0,3,yes,yes,3,18-24,Male,Bachelors,23 or larger,31-40,high-intermediate,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9q7ts,2296,0,4,no,no,3,18-24,Male,Bachelors,23 or larger,31-40,high-intermediate,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9q7ts,3992,0,5,no,no,3,18-24,Male,Bachelors,23 or larger,31-40,high-intermediate,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9s5uh,47002,0,0,no,no,1,25-39,Male,High School,15,gt60,novice,novice,TRUE,100,20,20,20,20,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtw9s5uh,4640,0,1,no,no,3,25-39,Male,High School,15,gt60,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9s5uh,5630,0,2,yes,yes,3,25-39,Male,High School,15,gt60,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9s5uh,3741,0,3,yes,yes,2,25-39,Male,High School,15,gt60,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9s5uh,1146,0,4,no,no,2,25-39,Male,High School,15,gt60,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9s5uh,54217,0,5,no,no,2,25-39,Male,High School,15,gt60,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9xrhr,19435,0,0,no,no,1,40-49,Female,High School,17,21-30,novice,novice,TRUE,100,20,20,20,20,4.266666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtw9xrhr,19744,0,1,no,no,1,40-49,Female,High School,17,21-30,novice,novice,FALSE,20,100,0,20,20,1.80952381,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,interact,TRUE,FALSE
jtw9xrhr,19888,0,2,yes,yes,1,40-49,Female,High School,17,21-30,novice,novice,FALSE,20,20,20,20,100,2.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,interact,TRUE,TRUE
jtw9xrhr,17918,0,3,yes,yes,2,40-49,Female,High School,17,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtw9xrhr,9310,0,4,no,no,2,40-49,Female,High School,17,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtw9xrhr,14438,1,5,yes,no,2,40-49,Female,High School,17,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwaefrc,45311,0,0,no,no,2,40-49,Female,Bachelors,13,20-Nov,high-intermediate,novice,FALSE,0,0,0,0,0,39.4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,interact,TRUE,FALSE
jtwaefrc,18680,0,1,no,no,3,40-49,Female,Bachelors,13,20-Nov,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwaefrc,22489,0,2,yes,yes,3,40-49,Female,Bachelors,13,20-Nov,high-intermediate,novice,TRUE,100,20,20,20,20,3.466666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,TRUE
jtwaefrc,25421,0,3,yes,yes,3,40-49,Female,Bachelors,13,20-Nov,high-intermediate,novice,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwaefrc,29771,0,4,no,no,4,40-49,Female,Bachelors,13,20-Nov,high-intermediate,novice,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwaefrc,21070,0,5,no,no,3,40-49,Female,Bachelors,13,20-Nov,high-intermediate,novice,FALSE,20,20,20,100,100,5.066666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwapak6,1280,0,0,no,no,4,25-39,Male,Bachelors,23 or larger,31-40,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwapak6,36416,0,1,no,no,4,25-39,Male,Bachelors,23 or larger,31-40,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwapak6,33786,0,2,yes,yes,4,25-39,Male,Bachelors,23 or larger,31-40,intermediate,intermediate,TRUE,100,100,100,100,100,1.620634921,3,2,0,1,0,0,1,0,0,1,0,0,1,0,0,bias,TRUE,TRUE
jtwapak6,28078,0,3,yes,yes,4,25-39,Male,Bachelors,23 or larger,31-40,intermediate,intermediate,FALSE,20,20,20,100,20,5.595238095,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,interact,TRUE,TRUE
jtwapak6,29422,0,4,no,no,4,25-39,Male,Bachelors,23 or larger,31-40,intermediate,intermediate,FALSE,100,100,0,0,0,24.26666667,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,interact,TRUE,FALSE
jtwapak6,27452,0,5,no,no,4,25-39,Male,Bachelors,23 or larger,31-40,intermediate,intermediate,FALSE,0,100,0,100,100,15.80952381,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwauxyc,18160,0,0,no,no,4,40-49,Female,High School,23 or larger,41-50,low-intermediate,intermediate,FALSE,100,0,100,0,0,7.542857143,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,interact,TRUE,FALSE
jtwauxyc,11650,0,1,no,no,4,40-49,Female,High School,23 or larger,41-50,low-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwauxyc,11343,0,2,yes,yes,4,40-49,Female,High School,23 or larger,41-50,low-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwauxyc,28835,0,3,yes,yes,4,40-49,Female,High School,23 or larger,41-50,low-intermediate,intermediate,FALSE,0,100,0,100,0,14.66666667,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,interact,TRUE,TRUE
jtwauxyc,19839,0,4,no,no,3,40-49,Female,High School,23 or larger,41-50,low-intermediate,intermediate,FALSE,100,100,0,0,0,13.46666667,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,interact,TRUE,FALSE
jtwauxyc,38009,0,5,no,no,3,40-49,Female,High School,23 or larger,41-50,low-intermediate,intermediate,FALSE,0,100,0,100,100,21.42380952,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwavj1n,14620,0,0,no,no,4,25-39,Male,PhD,11,51-60,expert,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwavj1n,11371,0,1,no,no,4,25-39,Male,PhD,11,51-60,expert,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwavj1n,12687,0,2,yes,yes,4,25-39,Male,PhD,11,51-60,expert,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwavj1n,12824,0,3,yes,yes,3,25-39,Male,PhD,11,51-60,expert,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwavj1n,12964,0,4,no,no,3,25-39,Male,PhD,11,51-60,expert,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwavj1n,14435,0,5,no,no,3,25-39,Male,PhD,11,51-60,expert,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwazppb,22344,0,0,no,no,3,40-49,Male,Bachelors,21,41-50,low-intermediate,novice,TRUE,100,20,20,20,20,2.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwazppb,24047,0,1,no,no,3,40-49,Male,Bachelors,21,41-50,low-intermediate,novice,FALSE,20,20,20,20,100,1.866666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,interact,TRUE,FALSE
jtwazppb,20384,0,2,yes,yes,3,40-49,Male,Bachelors,21,41-50,low-intermediate,novice,TRUE,100,20,20,20,20,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,TRUE
jtwazppb,26120,0,3,yes,yes,3,40-49,Male,Bachelors,21,41-50,low-intermediate,novice,FALSE,20,100,20,100,20,6.666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,interact,TRUE,TRUE
jtwazppb,28944,0,4,no,no,2,40-49,Male,Bachelors,21,41-50,low-intermediate,novice,FALSE,100,100,20,20,20,1.980952381,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwazppb,40087,0,5,no,no,2,40-49,Male,Bachelors,21,41-50,low-intermediate,novice,FALSE,20,20,20,100,100,6.323809524,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwb6b25,18640,0,0,no,no,3,18-24,Male,Bachelors,15,41-50,intermediate,novice,FALSE,100,20,100,20,20,4.380952381,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwb6b25,20226,0,1,no,no,3,18-24,Male,Bachelors,15,41-50,intermediate,novice,FALSE,100,20,20,20,100,4.723809524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,interact,TRUE,FALSE
jtwb6b25,37610,1,2,no,yes,4,18-24,Male,Bachelors,15,41-50,intermediate,novice,FALSE,100,20,100,20,20,10.55238095,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,TRUE
jtwb6b25,32490,0,3,yes,yes,3,18-24,Male,Bachelors,15,41-50,intermediate,novice,FALSE,0,100,0,100,100,21.15714286,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,TRUE
jtwb6b25,63469,0,4,no,no,4,18-24,Male,Bachelors,15,41-50,intermediate,novice,FALSE,100,100,0,0,0,53.52380952,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,interact,TRUE,FALSE
jtwb6b25,35991,0,5,no,no,3,18-24,Male,Bachelors,15,41-50,intermediate,novice,FALSE,0,20,0,100,100,22.28571429,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwbea89,22582,0,0,no,no,3,25-39,Female,High School,23 or larger,51-60,low-intermediate,novice,FALSE,20,20,20,100,20,0.533333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,interact,TRUE,FALSE
jtwbea89,10752,0,1,no,no,4,25-39,Female,High School,23 or larger,51-60,low-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbea89,6108,0,2,yes,yes,3,25-39,Female,High School,23 or larger,51-60,low-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwbea89,16776,0,3,yes,yes,4,25-39,Female,High School,23 or larger,51-60,low-intermediate,novice,FALSE,20,100,20,20,100,1.752380952,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,interact,TRUE,TRUE
jtwbea89,15704,0,4,no,no,2,25-39,Female,High School,23 or larger,51-60,low-intermediate,novice,FALSE,100,100,20,20,20,2.59047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwbea89,18880,0,5,no,no,3,25-39,Female,High School,23 or larger,51-60,low-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbfdr2,3286,0,0,no,no,4,25-39,Male,Bachelors,13,gt60,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbfdr2,6053,0,1,no,no,4,25-39,Male,Bachelors,13,gt60,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbfdr2,2092,0,2,yes,yes,4,25-39,Male,Bachelors,13,gt60,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwbfdr2,3311,0,3,yes,yes,3,25-39,Male,Bachelors,13,gt60,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwbfdr2,2272,0,4,no,no,3,25-39,Male,Bachelors,13,gt60,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbfdr2,4704,0,5,no,no,4,25-39,Male,Bachelors,13,gt60,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbg08k,29430,0,0,no,no,4,40-49,Male,Masters,17,41-50,high-intermediate,low-intermediate,FALSE,100,20,100,20,20,4.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwbg08k,21836,0,1,no,no,4,40-49,Male,Masters,17,41-50,high-intermediate,low-intermediate,TRUE,100,20,20,20,20,3.733333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwbg08k,21920,0,2,yes,yes,4,40-49,Male,Masters,17,41-50,high-intermediate,low-intermediate,FALSE,100,20,100,20,20,5.104761905,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,TRUE
jtwbg08k,55319,0,3,yes,yes,4,40-49,Male,Masters,17,41-50,high-intermediate,low-intermediate,FALSE,20,100,20,100,100,15.52857143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwbg08k,48143,0,4,no,no,4,40-49,Male,Masters,17,41-50,high-intermediate,low-intermediate,FALSE,100,100,100,20,20,9.995238095,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwbg08k,35219,0,5,no,no,4,40-49,Male,Masters,17,41-50,high-intermediate,low-intermediate,FALSE,20,20,20,100,100,10.20952381,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwbgvec,7444,0,0,no,no,3,25-39,Female,Bachelors,dontknow,41-50,high-intermediate,intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwbgvec,3661,0,1,no,no,4,25-39,Female,Bachelors,dontknow,41-50,high-intermediate,intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwbgvec,3827,0,2,yes,yes,4,25-39,Female,Bachelors,dontknow,41-50,high-intermediate,intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwbgvec,5610,0,3,yes,yes,4,25-39,Female,Bachelors,dontknow,41-50,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwbgvec,4727,0,4,no,no,4,25-39,Female,Bachelors,dontknow,41-50,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbgvec,2590,0,5,no,no,4,25-39,Female,Bachelors,dontknow,41-50,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbt81l,5864,0,0,no,no,4,40-49,Female,Bachelors,19,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbt81l,10792,0,1,no,no,4,40-49,Female,Bachelors,19,31-40,novice,novice,TRUE,100,20,20,20,20,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwbt81l,2824,0,2,yes,yes,4,40-49,Female,Bachelors,19,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwbt81l,8199,0,3,yes,yes,3,40-49,Female,Bachelors,19,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwbt81l,5080,0,4,no,no,3,40-49,Female,Bachelors,19,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwbt81l,6280,0,5,no,no,3,40-49,Female,Bachelors,19,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc6pvq,6117,0,0,no,no,3,50-59,Male,Bachelors,21,20-Nov,novice,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc6pvq,8178,0,1,no,no,3,50-59,Male,Bachelors,21,20-Nov,novice,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc6pvq,6196,0,2,yes,yes,4,50-59,Male,Bachelors,21,20-Nov,novice,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwc6pvq,14089,0,3,yes,yes,3,50-59,Male,Bachelors,21,20-Nov,novice,low-intermediate,TRUE,20,20,20,100,20,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bias,TRUE,TRUE
jtwc6pvq,9687,0,4,no,no,3,50-59,Male,Bachelors,21,20-Nov,novice,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc6pvq,10318,0,5,no,no,3,50-59,Male,Bachelors,21,20-Nov,novice,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc7gkd,10352,0,0,no,no,4,25-39,Male,High School,13,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc7gkd,10112,0,1,no,no,4,25-39,Male,High School,13,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc7gkd,15777,0,2,yes,yes,4,25-39,Male,High School,13,Unspecified,Unspecified,Unspecified,TRUE,100,20,20,20,20,1.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,TRUE
jtwc7gkd,20559,0,3,yes,yes,4,25-39,Male,High School,13,Unspecified,Unspecified,Unspecified,FALSE,20,100,0,100,20,5.942857143,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,interact,TRUE,TRUE
jtwc7gkd,20767,0,4,no,no,3,25-39,Male,High School,13,Unspecified,Unspecified,Unspecified,FALSE,100,100,100,0,0,10.17142857,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,interact,TRUE,FALSE
jtwc7gkd,12095,0,5,no,no,4,25-39,Male,High School,13,Unspecified,Unspecified,Unspecified,FALSE,0,100,0,100,100,5.423809524,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwc81uu,17000,0,0,no,no,4,25-39,Male,Bachelors,23 or larger,51-60,low-intermediate,low-intermediate,FALSE,100,100,0,100,100,5.447619048,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwc81uu,12213,0,1,no,no,4,25-39,Male,Bachelors,23 or larger,51-60,low-intermediate,low-intermediate,FALSE,100,100,100,20,0,2.966666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,interact,TRUE,FALSE
jtwc81uu,12370,0,2,yes,yes,4,25-39,Male,Bachelors,23 or larger,51-60,low-intermediate,low-intermediate,FALSE,20,20,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,interact,TRUE,TRUE
jtwc81uu,20569,0,3,yes,yes,4,25-39,Male,Bachelors,23 or larger,51-60,low-intermediate,low-intermediate,FALSE,0,100,0,100,100,13.2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,TRUE
jtwc81uu,1146,0,4,no,no,1,25-39,Male,Bachelors,23 or larger,51-60,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwc81uu,21694,0,5,no,no,4,25-39,Male,Bachelors,23 or larger,51-60,low-intermediate,low-intermediate,FALSE,0,100,0,100,100,13.2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwcaqtv,21694,0,0,no,no,3,18-24,Female,High School,17,31-40,low-intermediate,low-intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwcaqtv,15925,0,1,no,no,4,18-24,Female,High School,17,31-40,low-intermediate,low-intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwcaqtv,25638,0,2,yes,yes,4,18-24,Female,High School,17,31-40,low-intermediate,low-intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwcaqtv,24385,0,3,yes,yes,4,18-24,Female,High School,17,31-40,low-intermediate,low-intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwcaqtv,17904,0,4,no,no,3,18-24,Female,High School,17,31-40,low-intermediate,low-intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwcaqtv,20239,1,5,yes,no,3,18-24,Female,High School,17,31-40,low-intermediate,low-intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
